source_id,ra,ra_error,dec,dec_error,astrometric_weight_al,radial_velocity,teff_val,radius_val,lum_val
4062322283522194560,269.60855196575494,0.33919531744679066,-29.501164638153327,0.274397337339141,0.41543835,,,,
4062322386781133952,269.6111118417772,0.6231043714656641,-29.484935774088598,0.5101232416372914,0.11388005,,,,
4062322425322137856,269.62974318383516,12.85543906626219,-29.46782670989591,12.424539509816885,0.0738177,,,,
4062322459681961728,269.587215935488,0.2497579455927956,-29.49556848091228,0.21057480666620826,0.631124,,,,
4062322695986363520,269.5985272670907,1.4346747428853854,-29.45465871471777,1.1179166736907107,0.1534913,,,,
4062322768919948160,269.532410647306,7.557064479167191,-29.50709429131543,5.084713433851718,0.1918339,,,,
4062322390962431488,269.6138011669024,0.49628019553816605,-29.478116951330723,0.5625290212624114,0.5094528,,,,
4062322459682072192,269.5734840551061,0.1872294156084062,-29.49569200374915,0.16374208378403682,1.3480668,,,,
4062322902176793600,269.5529619405276,0.21913502582411049,-29.482778685177518,0.20486427079122707,1.008441,,,,
4062322219163522176,269.6175110609502,0.0824584580178811,-29.49754145729499,0.06759727645683228,8.221226,,3932.66,,
4062322837639620096,269.5240288799602,0.07323255738046269,-29.493926812059936,0.06378812329016324,14.408091,,3637.0,,
4062322146262200576,269.56020132860976,0.367199006607528,-29.503009539066788,0.32014237441917115,0.43526128,,,,
4062322661626557824,269.5888410333308,0.6963150815130983,-29.467347938274344,0.6278187346912455,0.09855273,,,,
4062322425322143744,269.6302593349101,0.17961481140378113,-29.46677594211526,0.1560015878935377,1.5306759,,,,
4062322047311415424,269.55577891345405,0.5037721228577563,-29.521244736538936,0.4152401543186864,0.1935016,,,,
4062322970895451776,269.5361831008172,1.8132823794741624,-29.48052041769018,1.9767689907832777,0.029036209,,,,
6206352953903128192,229.81682894085407,1.2996633889204927,-34.055897981606286,0.7387523994697649,0.032890044,,,,
6206319620660803200,229.5820616691015,0.4316801892322378,-34.31305925403803,0.2773316581010813,0.25165102,,,,
6206358309726943488,230.17919964002058,0.12612338689980998,-33.94687319748748,0.11117271326090408,2.3930676,,,,
6206297703445548672,230.23483992140692,3.535064254096515,-34.2124521549445,2.5946655159246954,0.018229045,,,,
6206302268993295232,230.06488091372904,0.1998650505471857,-34.15096832945072,0.12449307889014888,1.165139,,,,
6206394048152026112,230.93600242559162,0.061133353794941316,-33.90791423060978,0.03331770966642333,14.616272,,5274.795,1.3742802,1.3172483
6206366869599982208,229.73253140301767,0.2515133267348825,-33.914574027984465,0.1528496751162137,0.59743184,,,,
6206317700814140928,229.4263426355842,0.21445222474915734,-34.43702843473538,0.14626503270695349,0.928846,,,,
6206346219394409600,229.5214964091089,2.2453528975827473,-33.99085590918775,1.1484793030107694,0.018574478,,,,
6206392566387327488,230.7870889531999,1.4707222260329238,-33.95506351409736,0.679044907269426,0.038936675,,,,
6206314226181650944,229.589265040319,0.447989463629415,-34.42965443609597,0.2704124289479964,0.2176716,,,,
6206342710407833472,229.6226695298727,0.6342697807174503,-34.00587262086257,0.39145787444622226,0.0939046,,,,
6206394048151552640,230.9278804264102,19.69537044497405,-33.89933461247275,7.912126625792707,0.019219287,,,,
6206358241010492544,230.0914144975792,1.2864821980092507,-33.886677127157284,1.206155920066689,0.062343303,,,,
6206360302591945344,230.1458032737815,0.2939377425915672,-33.822796586435096,0.2661801730887262,0.5194739,,,,
4062322386781131520,269.6104987047766,0.5170639683903382,-29.48865780906849,0.4190811608161631,0.1732593,,,,
